purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train
68.0,9670,1,1,21.0,3150315731.90908,0,107,8989277.0,17,2,16,0,0,781,21461,17231,0.114172000113444,0.1686652162857089
32.0,131918,2,0,21.0,3456696445.56507,0,172,6946877.0,17,2,7,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
41.0,22975,0,0,34.0,1192978323.6953,0,172,3852239.0,17,2,3,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
35.0,57277,1,0,29.0,4048865932.1766,0,167,7821455.0,17,2,5,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
47.0,115146,1,0,47.0,495569084.05553097,0,172,3271101.0,17,2,21,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
24.0,21295,0,4,30.0,1793754613.06227,0,36,8874799.0,17,2,0,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511
46.0,67726,0,0,30.0,721106277.7408942,0,36,5665968.0,18,2,4,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511
21.0,36837,1,1,35.0,2313654408.05871,0,172,6388199.0,18,2,19,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
74.0,72171,2,0,25.0,3201783252.89964,0,35,4950650.0,18,2,10,0,0,309,42439,43149,0.114172000113444,0.1929008280272841
21.0,81684,2,0,28.0,2793656873.9642897,0,172,3581725.0,18,2,7,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
54.0,58148,2,4,34.0,452380116.0829191,0,172,1696697.0,18,2,2,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
48.0,101095,2,0,45.0,1368272224.53987,0,171,4094362.0,18,2,8,0,0,3114,42439,43149,0.114172000113444,0.1319560307792777
18.0,78212,1,4,28.0,24288753.2840502,0,84,3933462.0,18,2,5,0,0,5141,21461,17196,0.114172000113444,0.1207871861641211
96.0,55474,0,4,54.0,2499233208.01744,0,107,5187328.0,18,2,17,0,0,781,41879,17196,0.114172000113444,0.1686652162857089
44.0,52917,2,2,42.0,154112019.497802,0,172,4186487.0,18,2,7,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
17.0,112050,0,2,22.0,1327305994.63055,0,82,4970234.0,18,2,5,0,0,1356,41879,25624,0.114172000113444,0.1018154739166548
46.0,5187,2,0,42.0,1151751975.84494,0,172,1382668.0,18,2,18,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
68.0,44414,2,2,23.0,462835902.9349991,0,36,5025138.0,18,2,14,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
73.0,16659,1,0,18.0,192871083.277425,0,172,9734354.0,18,2,2,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
89.0,125423,0,0,40.0,3576136959.23151,0,64,3485665.0,18,2,10,0,0,2551,41879,43149,0.114172000113444,0.0839479107983439
53.0,43620,0,2,31.0,2265269458.70263,0,60,6461257.0,18,2,23,0,0,2199,41879,25624,0.114172000113444,0.1182263430129615
22.0,10889,0,2,43.0,214851230.697775,0,172,6254583.0,18,2,9,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
77.0,27126,2,0,21.0,685066950.2903581,0,172,9751503.0,18,2,22,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
43.0,126728,0,2,45.0,3572702580.647129,0,157,4432889.0,18,2,11,0,0,541,41879,25624,0.114172000113444,0.1054411355321744
14.0,87018,0,0,44.0,1437569524.92039,0,139,8287138.0,18,2,21,0,0,1090,41879,43149,0.114172000113444,0.0936720182653581
38.0,1694,0,2,25.0,555425816.5463848,0,172,9227879.0,19,2,23,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
52.0,83865,2,1,29.0,1480737723.08381,0,64,9085389.0,19,2,15,0,0,2551,42439,17231,0.114172000113444,0.0839479107983439
31.0,118231,0,4,39.0,3996654114.1207,0,167,6315740.0,19,2,16,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092
36.0,19954,2,2,40.0,3146951114.20147,1,107,2347432.0,19,2,15,1,0,781,42439,25624,0.2618100000945367,0.1686652162857089
64.0,43815,2,0,44.0,26478696.5404772,0,7,8911368.0,19,2,16,0,0,1271,42439,43149,0.114172000113444,0.1133000470223881
58.0,15647,2,0,32.0,806421710.7147701,0,172,3329393.0,19,2,6,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
31.0,55302,0,0,29.0,4190211487.98221,0,167,1648196.0,19,2,17,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
50.0,119446,0,0,41.0,2374061110.18293,0,172,2286654.0,19,2,8,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
60.0,4189,2,2,32.0,1107169002.38528,0,172,5886645.0,19,2,16,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
25.0,122315,2,2,41.0,1899036144.46606,0,36,4132970.0,19,2,23,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
33.0,37119,2,4,29.0,2666345645.47274,0,172,5826340.0,19,2,9,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
47.0,28359,0,2,41.0,1803925147.53208,0,172,6469839.0,19,2,22,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
58.0,23847,2,0,24.0,2810070347.91069,0,172,9207439.0,19,2,6,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
23.0,18010,2,0,33.0,2289338544.14107,0,172,2436727.0,19,2,15,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
18.0,77003,0,4,38.0,3725208144.9388704,0,84,8708274.0,19,2,1,0,0,5141,41879,17196,0.114172000113444,0.1207871861641211
16.0,27650,2,0,47.0,3565711746.93827,0,118,4322822.0,20,2,19,0,0,1152,42439,43149,0.114172000113444,0.0808736905795741
33.0,112546,2,2,18.0,2705423789.35484,0,120,9011555.0,20,2,12,0,0,200,42439,25624,0.114172000113444,0.2661993170759377
17.0,26748,1,1,32.0,3649742695.98693,0,171,8369517.0,20,2,23,0,0,3114,21461,17231,0.114172000113444,0.1319560307792777
44.0,127483,1,0,25.0,1966598956.51732,0,7,3678005.0,20,2,6,0,0,1271,21461,43149,0.114172000113444,0.1133000470223881
65.0,102271,2,0,22.0,2472223944.6348,0,146,8502041.0,20,2,10,0,0,45,42439,43149,0.114172000113444,0.0114172000113444
91.0,18350,2,0,35.0,1509166362.8274698,0,64,9502315.0,20,2,20,0,0,2551,42439,43149,0.114172000113444,0.0839479107983439
36.0,102581,2,1,34.0,4025714304.06435,0,167,2362247.0,20,2,12,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
13.0,135406,2,4,38.0,160318782.100506,0,172,6459785.0,20,2,1,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
32.0,26675,0,2,27.0,1248645754.34461,0,172,2902366.0,20,2,6,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
45.0,88897,2,4,43.0,2537091201.53767,0,82,2768893.0,20,2,19,0,0,1356,42439,17196,0.114172000113444,0.1018154739166548
45.0,84555,0,2,26.0,3404866654.70352,0,84,7954684.0,20,2,18,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211
46.0,19386,2,2,41.0,3932625912.5152,0,167,2204667.0,20,2,8,0,0,15338,42439,25624,0.114172000113444,0.1050362288992092
41.0,41989,2,1,26.0,4172216156.19935,0,167,4977705.0,20,2,5,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
53.0,49392,2,2,43.0,2045449419.76787,1,36,4418158.0,20,2,17,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
36.0,59384,0,4,34.0,3084896122.95462,0,36,5630188.0,20,2,16,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511
19.0,100325,0,0,38.0,1437684929.91064,0,64,9907237.0,20,2,4,0,0,2551,41879,43149,0.114172000113444,0.0839479107983439
23.0,128532,2,0,39.0,2060385343.57007,0,36,6984256.0,20,2,0,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
65.0,63016,0,1,19.0,822649961.6891099,0,88,2102782.0,20,2,12,0,0,2872,41879,17231,0.114172000113444,0.1117729787975555
53.0,128526,0,2,25.0,1583503775.89252,0,144,1676670.0,20,2,11,0,0,190,41879,25624,0.114172000113444,0.243953128208037
59.0,97409,1,0,29.0,3247926120.6161,0,169,1448839.0,20,2,2,0,0,298,21461,43149,0.114172000113444,0.1602998679886707
12.0,65139,0,2,48.0,4180154535.5543103,0,167,4254446.0,21,2,15,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092
13.0,101936,2,4,30.0,3862437055.0659695,0,167,8516709.0,21,2,7,0,0,15338,42439,17196,0.114172000113444,0.1050362288992092
47.0,13864,1,2,36.0,2466243529.3038893,0,63,3034764.0,21,2,18,0,0,25,21461,25624,0.114172000113444,0.0856953333522406
28.0,49758,2,0,32.0,3544165958.16629,0,88,3180982.0,21,2,1,0,0,2872,42439,43149,0.114172000113444,0.1117729787975555
57.0,52347,0,1,39.0,3213717749.97584,0,24,6668912.0,21,2,16,0,0,2068,41879,17231,0.114172000113444,0.1112256922337516
50.0,95381,0,0,30.0,3332654995.6167,0,32,5261558.0,21,2,23,0,0,2141,41879,43149,0.114172000113444,0.1461187604848868
10.0,22843,0,0,23.0,1825328255.176,0,172,4062528.0,21,2,20,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
57.0,124266,0,0,23.0,752759992.120289,0,172,1973356.0,21,2,1,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
28.0,54370,1,2,27.0,4268539296.60648,0,167,3061824.0,21,2,10,0,0,15338,21461,25624,0.114172000113444,0.1050362288992092
34.0,106562,2,2,25.0,455761467.309213,0,36,9627684.0,21,2,10,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
11.0,71230,0,2,41.0,2656134444.19166,1,172,6885267.0,21,2,4,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
48.0,18558,0,1,42.0,906056853.735072,0,172,7359143.0,21,2,17,0,0,40823,41879,17231,0.114172000113444,0.1160862853923916
17.0,116279,2,0,31.0,2406834364.28797,0,171,2484991.0,21,2,3,0,0,3114,42439,43149,0.114172000113444,0.1319560307792777
43.0,118243,0,4,19.0,1704228038.84112,0,36,2449816.0,21,2,12,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511
33.0,51915,2,2,45.0,153437705.491119,1,172,9910882.0,21,2,4,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
31.0,126057,0,4,32.0,4119526862.109409,0,167,3933637.0,21,2,8,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092
44.0,15963,2,2,36.0,1879056750.51358,1,36,8268461.0,21,2,4,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
31.0,130781,2,2,37.0,1677996234.00674,0,172,1670290.0,21,2,13,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
55.0,83309,2,2,28.0,4061995766.019,0,167,1487116.0,21,2,16,0,0,15338,42439,25624,0.114172000113444,0.1050362288992092
56.0,86729,1,0,36.0,4273162220.73328,0,167,5966186.0,21,2,20,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
63.0,98397,0,0,22.0,1136008394.22793,0,172,2270226.0,21,2,15,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
53.0,70766,2,2,44.0,2381840371.09679,0,172,5213658.0,21,2,13,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
24.0,126489,0,0,28.0,3510780181.66714,0,172,7302777.0,21,2,9,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
27.0,3592,2,4,29.0,2307504831.917711,0,172,10261021.0,22,2,3,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
29.0,43837,1,1,26.0,660721823.965179,0,73,1609038.0,22,2,7,0,0,347,21461,17231,0.114172000113444,0.1465081250016114
33.0,125609,2,1,33.0,2609704819.96182,0,171,7296442.0,22,2,11,0,0,3114,42439,17231,0.114172000113444,0.1319560307792777
44.0,84719,2,4,40.0,4110052995.98269,0,167,7025600.0,22,2,14,0,0,15338,42439,17196,0.114172000113444,0.1050362288992092
41.0,125659,2,0,39.0,3487874333.92093,0,18,2877585.0,22,2,14,0,0,1,42439,43149,0.114172000113444,0.09514333342787
34.0,90762,0,0,44.0,4005860944.52505,0,167,7305830.0,22,2,8,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
18.0,45507,2,0,19.0,4024333852.74039,0,167,10076332.0,22,2,7,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
72.0,109705,2,0,31.0,2676711178.30552,0,172,2491402.0,22,2,2,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
47.0,97811,2,0,54.0,357427396.355823,0,172,9212403.0,22,2,7,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
22.0,21364,2,0,26.0,112595997.413756,0,172,6117552.0,22,2,2,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
40.0,130535,1,2,21.0,2527699246.3687897,0,172,3144071.0,22,2,12,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
45.0,50057,0,2,30.0,3130447169.9141,0,50,5124838.0,22,2,14,0,0,33,41879,25624,0.114172000113444,0.0413384210675584
55.0,25015,1,3,38.0,3773428233.21506,0,167,6173063.0,22,2,11,0,0,15338,21461,2579,0.114172000113444,0.1050362288992092
50.0,107293,2,1,28.0,1403373488.82143,0,153,5179741.0,22,2,23,0,0,754,42439,17231,0.114172000113444,0.0850735968386919
40.0,67052,0,2,20.0,939777891.082529,0,172,7060135.0,22,2,5,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
38.0,126325,1,0,27.0,2114813689.2715,0,84,6580892.0,22,2,18,0,0,5141,21461,43149,0.114172000113444,0.1207871861641211
33.0,1529,2,3,23.0,386226409.773703,0,172,1965638.0,22,2,4,0,0,40823,42439,2579,0.114172000113444,0.1160862853923916
15.0,25202,0,2,35.0,2523589900.9870896,0,124,5603274.0,22,2,2,0,0,433,41879,25624,0.114172000113444,0.1565544748871397
49.0,51794,2,4,37.0,1093374835.56704,0,172,1953205.0,22,2,8,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
16.0,43907,0,0,40.0,1009953808.68518,0,103,6214326.0,22,2,0,0,0,146,41879,43149,0.114172000113444,0.0435156291428292
27.0,126179,2,1,39.0,2724317348.9999,0,172,1546093.0,22,2,1,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916
127.0,32785,0,4,27.0,212901359.556184,0,172,9040505.0,22,2,7,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916
24.0,51274,0,2,37.0,2517331383.5226607,0,84,7180018.0,23,2,20,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211
43.0,7034,2,2,41.0,3987811014.87044,1,167,2787992.0,23,2,16,0,0,15338,42439,25624,0.114172000113444,0.1050362288992092
26.0,58240,0,0,31.0,3567980091.1029897,0,82,7717385.0,23,2,15,0,0,1356,41879,43149,0.114172000113444,0.1018154739166548
13.0,26786,0,0,26.0,2071855907.98288,0,36,8070349.0,23,2,13,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511
21.0,71280,1,0,46.0,476704274.976836,0,172,3737029.0,23,2,17,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
62.0,113596,2,4,31.0,1240084075.21023,0,172,9562902.0,23,2,6,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
64.0,71674,1,0,33.0,4135081650.6393,0,167,1951936.0,23,2,9,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
28.0,10415,1,3,18.0,2957505792.93609,0,156,8730868.0,23,2,22,0,0,764,21461,2579,0.114172000113444,0.150287204161986
62.0,16365,0,4,55.0,3729959449.8793297,0,36,3340418.0,23,2,7,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511
31.0,49190,2,0,27.0,3273855772.49683,0,64,8637358.0,23,2,0,0,0,2551,42439,43149,0.114172000113444,0.0839479107983439
62.0,86659,2,1,24.0,2698380126.55808,0,153,8514770.0,23,2,10,0,0,754,42439,17231,0.114172000113444,0.0850735968386919
16.0,1553,2,1,36.0,1323485672.12928,0,60,4628730.0,23,2,9,0,0,2199,42439,17231,0.114172000113444,0.1182263430129615
62.0,76407,2,4,24.0,1223673055.75149,0,172,3344027.0,23,2,6,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
29.0,137503,0,0,58.0,1794919837.31723,0,88,3076113.0,23,2,9,0,0,2872,41879,43149,0.114172000113444,0.1117729787975555
14.0,1871,2,2,47.0,413709865.459978,0,172,2816757.0,23,2,9,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916
40.0,47563,1,4,26.0,3519080216.9673,0,172,3770841.0,23,2,8,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916
42.0,91712,2,1,37.0,4276552426.070271,0,167,6684109.0,23,2,14,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092
47.0,35981,1,2,33.0,2196109010.57375,0,156,3590188.0,23,2,10,0,0,764,21461,25624,0.114172000113444,0.150287204161986
39.0,82601,0,0,25.0,198361376.485334,0,172,1366519.0,23,2,4,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
33.0,23278,1,1,30.0,1912110147.99785,0,36,6257632.0,23,2,13,0,0,8334,21461,17231,0.114172000113444,0.1040377575249511
40.0,61864,0,1,31.0,90114211.9279083,0,82,8994461.0,23,2,21,0,0,1356,41879,17231,0.114172000113444,0.1018154739166548
10.0,125373,0,0,33.0,324164474.139229,0,172,9278259.0,23,2,14,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
21.0,33327,0,2,28.0,1569448179.02578,0,42,5021346.0,23,2,21,0,0,54,41879,25624,0.114172000113444,0.0605230508570715
17.0,43209,2,2,24.0,3852446612.81769,0,167,3743604.0,23,2,16,0,0,15338,42439,25624,0.114172000113444,0.1050362288992092
42.0,106345,2,4,31.0,516506562.971622,0,172,8466861.0,23,2,0,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
25.0,48807,0,1,19.0,1452698625.76977,0,171,8652901.0,23,2,20,0,0,3114,41879,17231,0.114172000113444,0.1319560307792777
40.0,137592,0,4,24.0,2309139241.61935,0,172,7476396.0,23,2,11,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916
59.0,79916,1,0,56.0,2344875574.65311,0,77,5064190.0,23,2,9,0,0,449,21461,43149,0.114172000113444,0.1135922026444212
18.0,135350,2,2,46.0,3004732302.06015,0,173,1426420.0,0,3,11,0,0,61,42439,25624,0.114172000113444,0.0692554545540488
12.0,137181,0,0,56.0,1307159612.6947,0,139,3017502.0,0,3,1,0,0,1090,41879,43149,0.114172000113444,0.0936720182653581
80.0,120292,0,0,34.0,3055635579.37073,0,36,7662679.0,0,3,7,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511
28.0,131386,2,0,54.0,1937970489.39193,0,7,2462623.0,0,3,12,0,0,1271,42439,43149,0.114172000113444,0.1133000470223881
21.0,123870,2,4,39.0,1946096331.98125,0,76,8254549.0,0,3,11,0,0,916,42439,17196,0.114172000113444,0.1450280781765116
16.0,96048,0,0,23.0,4217780432.64757,0,167,8706856.0,0,3,5,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092
56.0,7415,0,0,28.0,2242833548.7112303,0,84,1468065.0,0,3,0,0,0,5141,41879,43149,0.114172000113444,0.1207871861641211
36.0,94634,2,4,41.0,1434603270.82469,0,27,4295206.0,0,3,7,0,0,117,42439,17196,0.114172000113444,0.021072622955469
15.0,114023,0,0,38.0,2482368429.57059,0,172,10184953.0,0,3,3,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
23.0,87718,1,2,36.0,3477913403.032789,0,172,8291813.0,0,3,1,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916
23.0,1266,0,1,40.0,2214505355.18888,0,60,2085609.0,0,3,21,0,0,2199,41879,17231,0.114172000113444,0.1182263430129615
28.0,48502,2,0,35.0,3870437149.8430295,0,167,6000095.0,0,3,13,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
24.0,6602,2,1,30.0,469462390.262912,0,76,8141436.0,0,3,19,0,0,916,42439,17231,0.114172000113444,0.1450280781765116
37.0,45399,1,0,26.0,4171876932.18832,0,167,6677354.0,0,3,17,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092
54.0,60229,2,1,28.0,523692624.601285,0,171,6517923.0,0,3,14,0,0,3114,42439,17231,0.114172000113444,0.1319560307792777
11.0,979,2,0,28.0,595441375.0569191,0,172,3252450.0,0,3,9,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
47.0,28258,0,0,34.0,144519222.94848302,0,172,3094304.0,0,3,5,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
27.0,84686,2,4,45.0,1930971178.37234,0,36,6038453.0,0,3,3,0,0,8334,42439,17196,0.114172000113444,0.1040377575249511
29.0,103009,0,0,26.0,3372915085.88602,0,24,7137209.0,1,3,10,0,0,2068,41879,43149,0.114172000113444,0.1112256922337516
30.0,121093,0,0,41.0,2775086169.86965,0,172,3456427.0,1,3,0,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
28.0,69840,0,1,28.0,3063287390.81268,0,36,8959541.0,1,3,8,0,0,8334,41879,17231,0.114172000113444,0.1040377575249511
38.0,77068,2,0,38.0,421431837.57601696,0,171,5973469.0,1,3,21,0,0,3114,42439,43149,0.114172000113444,0.1319560307792777
18.0,32868,1,4,39.0,3694243141.58024,0,84,3065157.0,1,3,13,0,0,5141,21461,17196,0.114172000113444,0.1207871861641211
41.0,7248,1,0,40.0,3442148676.48382,0,172,1702422.0,1,3,8,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
81.0,130538,2,4,44.0,790632213.1203411,0,172,6403048.0,1,3,22,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
14.0,27340,2,0,35.0,1639428167.59814,0,172,6528314.0,1,3,11,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
30.0,40468,2,0,39.0,2765584855.55538,0,46,7777638.0,1,3,0,0,0,246,42439,43149,0.114172000113444,0.1257803187273594
39.0,78477,2,4,24.0,2054456031.63129,0,159,2796170.0,1,3,16,0,0,850,42439,17196,0.114172000113444,0.0942349239772716
24.0,27223,0,2,25.0,2232726625.24725,0,84,4362915.0,1,3,13,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211
63.0,87431,2,0,28.0,3565396036.7985296,0,82,2601109.0,1,3,22,0,0,1356,42439,43149,0.114172000113444,0.1018154739166548
17.0,41728,2,0,45.0,2105462164.88902,0,36,9437442.0,1,3,20,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
13.0,70883,1,1,26.0,3260597448.99737,0,157,2726491.0,1,3,12,0,0,541,21461,17231,0.114172000113444,0.1054411355321744
14.0,91611,2,0,22.0,1013955355.09698,0,84,10147052.0,1,3,14,0,0,5141,42439,43149,0.114172000113444,0.1207871861641211
10.0,38261,1,1,48.0,2664031634.63298,0,84,3191643.0,1,3,3,0,0,5141,21461,17231,0.114172000113444,0.1207871861641211
33.0,119625,1,0,33.0,99822549.0318992,0,156,7633160.0,1,3,17,0,0,764,21461,43149,0.114172000113444,0.150287204161986
24.0,59425,0,2,22.0,828369586.235999,0,36,5427337.0,1,3,6,0,0,8334,41879,25624,0.114172000113444,0.1040377575249511
24.0,123306,1,0,24.0,633829005.963444,0,156,3802721.0,1,3,1,0,0,764,21461,43149,0.114172000113444,0.150287204161986
27.0,102943,2,0,25.0,1871368603.50566,0,36,3090478.0,1,3,7,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511
54.0,7554,2,2,23.0,1852470938.4406,0,36,4063244.0,1,3,1,0,0,8334,42439,25624,0.114172000113444,0.1040377575249511
32.0,89995,0,2,38.0,2289761828.84875,0,172,6217148.0,1,3,2,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
67.0,85164,1,0,33.0,1384446793.35409,0,171,9575801.0,1,3,5,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777
103.0,59899,0,0,34.0,133669815.231877,0,172,5417693.0,1,3,9,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
40.0,112348,0,2,43.0,3457629337.16212,0,172,7946444.0,1,3,2,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916
70.0,73344,2,0,41.0,523043874.64924806,0,124,8123251.0,1,3,1,0,0,433,42439,43149,0.114172000113444,0.1565544748871397
55.0,29022,1,4,49.0,574419166.519762,0,172,1872092.0,1,3,9,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916
58.0,62017,2,0,43.0,3930920514.30435,0,167,1684637.0,1,3,14,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092
20.0,15584,1,1,33.0,185863429.468551,0,172,6614909.0,2,3,12,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916
23.0,61620,0,4,30.0,3685024942.69782,0,84,2783008.0,2,3,20,0,0,5141,41879,17196,0.114172000113444,0.1207871861641211
26.0,113,2,1,34.0,3574258306.05824,0,118,2949250.0,2,3,22,0,0,1152,42439,17231,0.114172000113444,0.0808736905795741
43.0,91903,2,4,34.0,2471265820.75027,0,7,9686831.0,2,3,23,0,0,1271,42439,17196,0.114172000113444,0.1133000470223881
12.0,70788,0,1,33.0,1063788246.63288,0,172,4801342.0,2,3,12,0,0,40823,41879,17231,0.114172000113444,0.1160862853923916
56.0,71563,1,4,48.0,1834494014.02711,0,15,9718384.0,2,3,14,0,0,286,21461,17196,0.114172000113444,0.1600373195895781
98.0,132324,1,1,45.0,693152205.265674,0,87,2617039.0,2,3,19,0,0,64,21461,17231,0.114172000113444,0.1097226087038727
23.0,45629,2,4,39.0,2504110818.58947,0,172,6321059.0,2,3,22,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
35.0,72278,0,0,23.0,1628990864.71597,0,172,3441296.0,2,3,6,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916
17.0,20302,2,4,42.0,2818527007.28898,0,172,2096556.0,2,3,20,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
27.0,80759,2,0,34.0,2256075950.69402,0,172,2940813.0,2,3,1,1,0,40823,42439,43149,0.2618100000945367,0.1160862853923916
21.0,33905,2,0,35.0,634885196.459178,0,14,3651638.0,2,3,20,0,0,48,42439,43149,0.114172000113444,0.0485067924635324
25.0,40213,1,1,33.0,528299453.5617991,0,171,9312622.0,2,3,7,0,0,3114,21461,17231,0.114172000113444,0.1319560307792777
38.0,125914,2,0,26.0,2907723007.0229893,0,172,8776841.0,2,3,12,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
10.0,23023,2,0,36.0,557243427.6958599,0,172,3147024.0,2,3,16,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916
47.0,2294,1,4,32.0,4023017358.86964,0,167,10213424.0,2,3,21,1,0,15338,21461,17196,0.09514333342787,0.1050362288992092
21.0,134320,0,4,24.0,4002842607.50964,0,167,8321326.0,2,3,19,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092
29.0,137352,1,0,22.0,3423893541.58388,0,172,5777884.0,3,3,6,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916
13.0,123325,2,0,36.0,3254669349.1136107,0,56,2129881.0,3,3,11,0,0,162,42439,43149,0.114172000113444,0.0573105389255522
16.0,16797,0,3,36.0,155424233.419588,0,172,2034523.0,3,3,14,0,0,40823,41879,2579,0.114172000113444,0.1160862853923916
41.0,100447,0,4,30.0,3917719336.9662,0,167,8446730.0,3,3,8,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092
46.0,99148,2,4,31.0,1076219271.24004,0,172,9485704.0,3,3,8,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916
43.0,101224,1,2,41.0,989837044.172994,0,36,3305514.0,3,3,21,0,0,8334,21461,25624,0.114172000113444,0.1040377575249511
